stop_name,stop_id,stop_desc,stop_lat,stop_lon
Qalyub Exit - Ring Road,paddocks.highlight.partners,,30.149168,31.228516
Qalyub Exit - Ring Road,vans.overheard.massive,,30.148874,31.225325
Qalyub Specialized Hospital,positives.arranged.guesswork,,30.180817,31.22172
Qalyub Specialized Hospital,riverside.bubbles.notifying,,30.181154,31.2232
Qalyub Steps - Ring Road,hairspray.engine.poodle,,30.1493,31.230368
Qalyub Steps - Ring Road,wiggles.split.exonerate,,30.149168,31.230326
Qasr Al Einy,crusher.exists.defrost,,30.029207,31.229782
Qasr Orabi Furniture - Gamal Abdel Nasser,scatters.itself.officials,,30.141256,31.397951
Qasr Orabi Furniture - Gamal Abdel Nasser,stay.butterfly.mini,,30.14142,31.397877
Qatar Ahli Bank - Tayaran,submitted.exporters.archives,,30.062454,31.32582
Qawmeya Steps - Ring Road,megawatt.nurse.sweeten,,30.096333,31.199623
Qawmeya Steps - Ring Road,tumble.blesses.arranger,,30.09639,31.199451
Qism El Hadayek Bus Station,chains.estimated.flames,,30.094093,31.286324
Qism El Hadayek Bus Station,polka.mammoths.about,,30.093964,31.286217
Qism El Marg,remainder.glossed.wink,,30.14926,31.340948
Qobba Bridge,aliens.muffin.valid,,30.084255,31.295565
Qobba Bridge,otter.punchy.awaited,,30.084438,31.296179
Qolali,rungs.bothered.besotted,,30.060566,31.243015
Rabaah Al Adaweya Mosque,blunders.crafts.normal,,30.067259,31.324728
Rabaah Al Adaweya Mosque,ignore.tinsel.ample,,30.067305,31.32515
Rabaah Al Adaweya Mosque,profiled.rooks.opinion,,30.067457,31.324562
Rabaah Al Adaweya Mosque,sleepless.enhances.etchings,,30.067507,31.325165
Radisson Hotel - Sheraton,gather.middle.songbook,,30.106998,31.375214
Radisson Hotel - Sheraton,torch.limits.looks,,30.107111,31.375408
Radobis Cinema - Haram Street,singer.owes.directive,,30.006748,31.194588
Ragab Sons - Al Magzar Mariouteya,chuck.atomic.valid,,29.977545,31.162785
Ragab Sons - Al Magzar Mariouteya,doing.journals.straddled,,29.977097,31.16226
Ragab Sons - Al Magzar Mariouteya,trouser.ripples.intention,,29.976965,31.162163
Ragab Sons - Al Shabab Street - Obour,painters.doubt.lump,,30.265488,31.477118
Ragab Sons - Gazaer St,access.locate.endearing,,29.975527,31.275873
Ragab Sons - Gazaer St,reshaping.stated.marketing,,29.975555,31.27603
Ragab Sons - Mahdy Arafa,houseboat.sailor.tribune,,30.054977,31.379784
Ragab Sons - Mahdy Arafa,shiver.televise.ignoring,,30.054998,31.379553
Rahma Mosque - Ahmed Zomor,rainwater.decanter.seashell,Rahma Mosque Eastbound,30.053095,31.332739
Rahma Mosque - Ahmed Zomor,worksheet.examples.bolts,Rahma Mosque Westbound,30.053293,31.33272
Ramses,cosmetic.directive.metals,,30.061483,31.246998
Ramses,divided.money.shadowing,,30.06066,31.246267
Ramses,exporters.croaking.cattle,,30.058985,31.244516
Ramses,facing.figs.joystick,,30.06259,31.243174
Ramses,hardens.reader.resettle,,30.061861,31.247044
Ramses,stutter.acids.iteration,,30.061598,31.24614
Ramses,timidly.graph.treble,,30.061617,31.246288
Ramses,workbench.typified.amount,,30.062534,31.243525
Ramses - Al Fath Mosque,airbase.towers.bulletins,,30.061218,31.246954
Ramses Extension - Northside,crumb.milk.delved,,30.063955,31.297567
Ramses Extension - Northside,grapevine.words.supreme,,30.06368,31.298397
Ramses Extension - Southside,cake.factually.fairness,,30.050821,31.307524
Ramses Extension - Southside,dishing.skim.gravitate,,30.05068,31.307346
Ramses Extension - Southside,published.craftsman.script,,30.050438,31.307726
Ramses Language Schools - Khaloussi,crowns.formally.hiked,,30.078287,31.250034
Ramses Language Schools - Khaloussi,pedicure.caged.milky,,30.078348,31.249996
Ramses Railway Station,earlobe.fetching.mulls,,30.06187,31.24814
Ramses Railway Station,pills.compiler.calculating,,30.061956,31.248016
Real Estate Registration Mission - Shubra,sandwich.houseboat.reforming,,30.074175,31.24804
Real Estate Registration Mission - Shubra,spinning.incursion.decoding,,30.07419,31.247946
Red Crescent - Masaken Zainhom,locator.cools.diner,,30.02165,31.245596
Rehab Gate 13,taster.district.flattered,,30.06414,31.475153
Rehab Square,guesswork.shunts.against,,30.05463,31.475485
Remaya Exit - Ring Road,cheetahs.myth.grazes,,30.0001,31.121758
Remaya Exit - Ring Road,pronouns.inspects.spout,,30.000244,31.121588
Reporters Club - Al Bahr Al Aazam,pinks.nuzzling.generally,,30.005512,31.217402
Reporters Club - Al Bahr Al Aazam,survive.dugouts.unframed,,30.005447,31.21754
Research Institute of Ophthalmology - Giza,extremely.wriggled.greed,,30.015724,31.216688
Research Institute of Ophthalmology - Giza,jabs.kilt.gold,,30.015842,31.216574
Rimo Car - Ahmed Helmy St,protects.boat.illogical,,30.078783,31.25575
Ring Road Entrance - Cairo Alexandria Agriculture Road,card.makeovers.inefficient,,30.149086,31.22534
Ring Road Entrance - Cairo Alexandria Agriculture Road,jammy.general.duties,,30.149412,31.233467
Ring Road Entrance - Mansoureyya Road - Kafr Al Gabal,blocks.rave.miracles,,29.9548,31.154284
Ring Road Exit - Mansoureyya Road - Kafr Al Gabal,cleanser.chapels.about,,29.95579,31.154083
Ring Road Steps 1 - 26th of July Mehwar,incurs.aquatics.firm,,30.062,31.175514
Ring Road Steps 2 - 26th of July Mehwar,closed.beam.functions,,30.061895,31.175503
Ring Road Steps 2 - 26th of July Mehwar,outermost.puncture.decide,,30.062584,31.172712
River Transport Authority - Zahraa,clasping.roadways.documents,,29.998129,31.228434
River Transport Authority - Zahraa,signified.pats.diagram,,29.998611,31.228842
Rod Al Farag Metro Station,boost.nesting.worms,,30.080694,31.24522
Rod Al Farag Metro Station,hacksaw.sandbags.swatted,,30.080673,31.24535
Rod Al Farag Youth Center,commuting.songbook.page,,30.075893,31.228775
Rod Al Farag Youth Center,dizziness.reviewed.divides,,30.07534,31.228266
Rotana Motors - Maadi,outermost.dips.hinders,,29.986393,31.278807
Rotana Motors - Maadi,sulky.birthing.atoms,,29.986486,31.27877
Roushdy Pharmacy - Al Remaya,greyhound.parts.taster,,29.991081,31.130705
Roxy,garage.legroom.alongside,,30.093903,31.318336
Roxy,minimums.ember.artist,,30.093601,31.314302
Roxy,obliging.lame.imported,,30.093067,31.315264
Roxy,shunts.leotard.jammy,,30.093355,31.31505
Roxy,successes.stolen.happening,,30.093689,31.314362
Roxy Bus Station,nitrogen.brambles.comedians,,30.094984,31.316248
Roxy Bus Station,rebounder.ridiculed.anode,,30.09464,31.316118
Royal City Gate - Sheikh Zayed,clicker.windpipe.frosted,,30.033121,31.02865
Roz Al Youssef Magazine - Garden City,station.dreaming.romantics,,30.035107,31.233776
SM Library - Sherket Al Maadi St,burglars.hypnotist.agents,,29.985985,31.277199
SM Library - Sherket Al Maadi St,hazelnuts.kennels.pilots,,29.986086,31.277168
Saad Zaghloul Metro,averts.trucked.duplicity,,30.036503,31.24037
Saad Zaghloul School - 15th of May,fabric.firmer.science,,29.832794,31.38189
Saad Zaghloul School - 15th of May,mandolin.prep.warthog,,29.8327,31.3823
Saad Zaghloul St - Anwar Al Sadat St,onions.reception.gamer,,29.823698,31.373394
Saad Zaghloul St - Anwar Al Sadat St,piglet.clincher.kickbacks,,29.823755,31.373163
Sadat Academy - Maadi,ascendant.norms.soccer,,29.959782,31.248505
Sadat Academy - Maadi,income.swerving.cleansed,,29.9596,31.248276
Sadat Academy - Maadi,outlooks.describes.year,,29.959694,31.248653
Safeer Square - Heliopolis,cable.edit.forgotten,,30.097979,31.338531
Safeer Square - Heliopolis,starters.doubts.billiard,,30.097534,31.338545
Saft Al Laban,pizzas.sharpness.above,,30.031252,31.168247
Saft Al Laban Entrance North - Ring Road,saving.craftsmen.fights,Saft Labn entrance (north) 'eastbound',30.033884,31.165339
Saft Al Laban Entrance South - Ring Road,fuse.vanished.visa,Saft Labn entrance (south) 'eastbound',30.025583,31.164158
Saft Al Laban Exit South - Ring Road,poppy.paddlers.quack,,30.033684,31.165369
Saft Al Laban Exit South - Ring Road,streaks.outermost.forkful,,30.025545,31.163992
Saft Al Laban Steps - Ring Road,underway.reassured.silks,,30.036602,31.168098
Safwa Clinics - Obour,deeds.premiums.sums,,30.256203,31.467829
Safwa Clinics - Obour,heads.taxi.loafing,,30.256271,31.467705
Saint Fatima Square,sides.adjusted.unleashed,,30.105759,31.343866
Saint Fatima Square,talents.compelled.ripen,,30.105679,31.344116
Saint Teresa Metro Station,minerals.addicted.spouting,,30.089268,31.2454
Saint Teresa Metro Station,similar.symphonic.various,,30.089262,31.2453
Sakiat Mekki Metro Station,recording.boil.contracts,,29.994568,31.209032
Sakiat Mekki Metro Station,stated.qualify.prefix,,29.994572,31.209177
Sakkara Steps - Ring Road,epidemics.game.costs,Sakara steps 'Eestbound',29.97392,31.172482
Sakkara Steps - Ring Road,televise.sprouting.offhand,Sakara steps 'Westbound',29.97401,31.172268
Salah Al Din Citadel - Salah Salem,bluntly.screeches.mime,,30.025267,31.26173
Salah Al Din Citadel - Salah Salem,defenders.migrants.chambers,,30.025385,31.261654
Salah Al Din Square - Heliopolis,bends.sprayer.stereos,,30.095213,31.330282
Salah Al Din Square - Heliopolis,graced.sidelined.eaten,,30.095142,31.330309
Salam Alexandria,compiler.breeze.martini,,30.191721,31.419973
Salam Alexandria Bus Station,inhaled.directive.owned,,30.178577,31.420866
Salam Alexandria Bus Station,kidney.popping.rudder,,30.17852,31.420938
Salam Nahda,harps.diverged.rewarding,,30.155378,31.40934
Salam Nahda,table.inherits.rationing,,30.155474,31.409397
Salama Afifi Street - Al Zawya Al Hamra,kilts.mixing.herring,,30.09554,31.266666
Salama Afifi Street - Al Zawya Al Hamra,receiving.walled.held,,30.095463,31.266647
Saleh Sobhy - 15th of May,forehand.conducted.lists,,29.842047,31.357906
Saleh Sobhy - 15th of May,shuffles.amplified.cabinets,,29.842592,31.358164
Samir & Ali - Al Thawra Street,unhappily.congratulations.nicer,,30.082613,31.342884
Saqqara (Moroor),songbird.pushover.recent,,29.850912,31.24111
Saqqara (Moroor),stole.overtones.bids,,29.85091,31.24164
Saqqara Badrasheen Bus Station,sprouting.snooping.lifetimes,,29.850231,31.23129
Saqr Quraish,blotting.grumbles.rising,,29.986624,31.288809
Saqr Quraish,display.debut.rounds,,29.986483,31.288752
Saqr Quraish,gangs.plausible.valley,,29.986399,31.288485
Saqr Quraish,hatter.elbowing.thrillers,,29.985842,31.285795
Saqr Quraish,howler.comically.force,,29.986092,31.288712
Saqr Quraish,montage.riverbank.muddle,,29.986357,31.288998
Saqr Quraish,runner.remarking.hints,,29.985199,31.286264
Saqr Quraish,shepherdess.pits.tank,,29.985836,31.288576
Saqr Quraish,snowboard.collect.encrusted,,29.98587,31.285892
Saqr Quraish,width.testing.willpower,,29.986034,31.288458
Saray Al Qobba,upholds.parade.pokes,,30.098005,31.307537
Saray Al Qobba,waistcoat.required.formal,,30.09799,31.307371
Sayyed Al Abedeen Pharmacy - Cablat St,answers.scrub.manager,,30.11381,31.29253
Scoial Services School - Roxy,whirlwind.trickle.diplomas,,30.091349,31.309818
Seagull Iron - Bolak,december.scatters.creamed,,30.06748,31.229347
Seagull Iron - Bolak,positions.ankle.union,,30.067562,31.229425
Sednawy - Sudan St,openly.winks.crisis,,30.038057,31.196566
Sednawy - Sudan St,trek.fuels.merge,,30.038036,31.196451
Sekat Hadid Al Mahager - Basateen,different.stacks.spun,,29.984303,31.271845
Sekket Al Waili,entertainer.unspoiled.butter,,30.091593,31.280077
Sekket Al Waili,revision.stowing.subplot,,30.09165,31.279657
Sekket Al Waili Street - Kobry Al Qobba,unloaded.garlic.headset,,30.087593,31.289814
Shabramant Bus Station,magical.hobby.sneezing,,29.939842,31.195314
Shabramant Bus Station,munch.alien.stroke,,29.939383,31.194988
Shahrazad Hall - Sawah,unguarded.book.engraving,,30.111885,31.284094
Shams Club - Alf Maskan,dollars.waking.supporter,,30.121387,31.342785
Shams Club - Alf Maskan,newly.perfumed.nimbly,,30.121525,31.342604
Shams Club Squash Courts,admiringly.fizzled.bagpipes,,30.11749,31.36081
Shams Club Squash Courts,fine.claw.paces,,30.117662,31.360947
Shawerma Abu Mazen - Maadi,downsize.think.soccer,,29.960434,31.250397
Sheikh Al Balad - Ain Shams St,testers.rather.absorbing,,30.123812,31.318815
Sheikh Al Balad - Ain Shams St,unlisted.wound.swept,,30.123829,31.318724
Sheikh Ali Youssef School - Downtown,rivals.ballooned.smile,,30.029987,31.233912
Sheikh Selim Institute - Arbean St,shocking.objective.breakaway,,30.134434,31.31476
Shepheard Hotel,walked.windy.smiles,,30.042263,31.231504
Sheraton Bus Station,mule.daylight.nametag,,30.105803,31.386398
Sherket Al Maadi St - Gazaer St,destroyer.degree.bandstand,,29.985071,31.273645
Sherket Al Maadi St - Gazaer St,frizz.vocally.reprints,,29.985058,31.27377
Shobra - Banha Steps,present.cabinets.arranger,,30.149567,31.254063
Shobra - Banha Steps,underline.purified.splice,,30.149712,31.25426
Shooting Club Pedestrian Tunnel,column.attends.cools,,29.983543,31.325731
Shooting Club Pedestrian Tunnel,irritable.swells.text,,29.98335,31.325705
Shooting Club Pedestrian Tunnel,though.calm.react,,29.983711,31.325745
Shubra Al Khaima City Authority,cleanser.steamed.paddle,,30.11991,31.242662
Shubra Al Kheima,case.pods.rummage,,30.12328,31.245155
Shubra Al Kheima,gymnasium.outreach.quarrel,,30.123129,31.245079
Shubra Al Kheima City Council,celebrate.slick.unit,,30.1201,31.243366
Shubra Al Kheima East District Presidency,revise.gets.vandalism,Shoubra El Khaima East District Presidency 'Westbound',30.13508,31.2728
Shubra Al Kheima Metro Station,outlawing.remover.cricket,,30.121689,31.244516
Shubra Al Kheima Metro Station,workforce.duplicate.masterpiece,,30.121758,31.24463
Shubra Al Kheima Power Plant,lays.fork.jumbo,,30.11448,31.24205
Shubra Al Kheima Power Plant,list.limiting.gossiped,Shoubra El Khiema Power Plant 'Northbound',30.11446,31.24194
Silver Nile Social Club - Maadi Corniche,applied.unsecured.patting,,29.97853,31.233097
Silver Nile Social Club - Maadi Corniche,remembers.verb.defers,,29.97851,31.232973
Silver Star Mall - 5th Settlement,began.compelled.zoom,,30.003302,31.42034
Silver Star Mall - 5th Settlement,strike.hunches.strutting,,30.003605,31.42019
Simsima - Dokki,leads.amplified.senders,,30.033813,31.211926
Simsima - Dokki,over.tripods.observers,,30.03319,31.212158
Sky Mart Mall - 1st Settlement,crunching.shipwreck.jigsaw,,30.067867,31.451164
Soap Factory - Marg,respects.slimmer.shun,,30.171812,31.345152
Sobhy Hussein St - Moqattam,hacksaw.asserts.bulky,,29.998299,31.327147
Sobhy Hussein St - Moqattam,rely.flitting.revival,,29.998503,31.326773
Social Insurance Bureau - El Khanka,steeped.amaze.city,,30.227083,31.363916
Social Insurance Bureau - Shubra Al Kheima,joined.walks.verb,Social Insurance Bureau - Shoubra El Khaima 2 'Northbound',30.136131,31.27064
Sonesta Hotel - Tayaran St,feathers.piglets.full,Sonesta Hotel - Tayaran St 'Southbound',30.078936,31.318775
Sonesta Hotel - Tayaran St,instead.graphic.melts,,30.078842,31.318634
Souq Al Asr - Khalifa Al Mamoun,client.collapsed.baguette,,30.088058,31.309906
Souq Al Asr - Khalifa Al Mamoun,relies.ratio.defectors,,30.08817,31.309748
Souq Bab Al Louk,union.impulsive.wired,,30.04521,31.23972
South Cairo Electricity Distribution Co - Kerdasa,chase.geologist.nearing,,30.034996,31.099918
South Cairo Electricity Distribution Co - Kerdasa,clouds.forgives.lordship,,30.035053,31.099964
Sphinx Square,dimension.skyrocket.fuels,,30.059973,31.208063
Sphinx Square,heartless.strays.curve,,30.062052,31.207659
Sphinx Square,leathers.cope.sweetly,,30.060131,31.207727
Sphinx Square,suffix.estuaries.panicking,,30.06168,31.207418
Sports Cafe - Batal Ahmed St,builders.corporate.caravan,,30.053589,31.20565
Sports Cafe - Batal Ahmed St,uniforms.nightfall.spires,,30.053669,31.205774
St Antony Church - Zahraa Al Maadi,dumpling.trying.excellent,,29.969433,31.324057
St Antony Church - Zahraa Al Maadi,simulations.dragons.toasters,,29.969618,31.324062
State Council - Dokki,hires.gallons.roadblock,,30.036283,31.218552
State Council - Dokki,snowballs.koala.plank,,30.036324,31.218414
Street 10 Steps - Ring Road,aliens.tortoises.sound,,30.106262,31.20296
Street 10 Steps - Ring Road,void.staples.something,,30.106283,31.202766
Street 29 - Al Hamd Square,pines.plea.tonal,,29.99985,31.422531
Sudan Street - Lebanon Square,fulfilled.doctors.hidden,,30.059399,31.189949
Sudan Street - Lebanon Square,squabbles.outsiders.wrenching,,30.059406,31.19004
Suez Bridge,double.flushes.mouths,,30.080288,31.435501
Suez Bridge - Ring Road,vented.rebounds.dupe,,30.0802,31.435741
Suez Canal Bank - Shobra,parked.inhales.vibes,,30.073187,31.244999
Sultan Abou Al Ela Mosque - Maspero,garlic.collects.motel,,30.056337,31.230844
Sultan Abou Al Ela Mosque - Maspero,hopes.myth.hypocrite,,30.056225,31.230804
Sun City Mall - Sheraton,slip.bloomers.frantic,,30.103882,31.384287
Sun City Mall - Sheraton,sweetened.melts.taxi,,30.103954,31.384144
Sun Mall,minder.scratches.opened,,30.050423,31.392763
Swan Lake Compound - 5th Settlement,friends.serenade.speeches,,30.054367,31.442087
Syndicate Of Commercial Professions - Abbasseya,pyramid.womanly.forehand,,30.066784,31.294334
Syndicate Of Commercial Professions - Abbasseya,sliding.lentil.revamping,,30.066582,31.294127
Taaqa Gas Station - 15th of May,defenders.scar.headlines,,29.834192,31.356184
Taaqa Gas Station - 15th of May,partied.exactly.clenching,,29.834278,31.35593
Taawon Gas Station - Al Mataryaa,baseballs.plotting.anyone,Tawen El Mataryaa 'Eastbound',30.123241,31.301365
Taawon Gas Station - Al Mataryaa,pave.glitz.brittle,,30.122766,31.300568
Taawon Gas Station - Al Mataryaa,print.strongman.calculate,,30.122843,31.300657
Tabarak - Omar Al Mokhtar St,costs.envelope.voltages,,30.122538,31.297058
Tabarak - Omar Al Mokhtar St,wheat.jugs.gifted,,30.121536,31.297302
Tabarak Children's Hospital - Nasr City,available.exhaled.envy,,30.046406,31.32845
Tabarak Children's Hospital - Nasr City,bakers.rooms.wobbling,,30.046604,31.328613
Tahrir Square,fists.jazz.turned,,30.044655,31.236061
Tahrir Square,trudges.hers.nags,,30.044035,31.235695
Taki - Al Waili,addicted.roses.yummy,,30.059298,31.276402
Taki - Al Waili,optimists.waggled.sensible,,30.059246,31.276339
Talaat Harb Mall - Downtown,doing.leathers.expiring,,30.050495,31.24048
Talaat Harb Square - Downtown,terminal.elevates.vaccines,,30.047781,31.23868
Taqa Gas Station - Badrasheen,barbarian.birdcage.assess,,29.859373,31.27863
Taqa Gas Station - Badrasheen,competent.dish.breaches,,29.859903,31.27911
TechnoTex Clothes Co - 15th of May,hands.perusing.weeps,,29.817312,31.358702
TechnoTex Clothes Co - 15th of May,when.sandpaper.snacks,,29.817469,31.35875
Technological Center - Maadi,amicably.economies.ooze,,29.964636,31.26094
Technological Center - Maadi,gashes.insolvent.defaults,,29.964628,31.260841
Telecom Egypt Central - Almaza,texts.stopped.tourist,,30.086441,31.334944
Telecom Egypt Central - Almaza,tomorrow.cosmetic.screen,,30.08662,31.335049
Teraat Al Gabal Street,fuzz.dabbled.soccer,,30.101852,31.3057
Teraat Al Gabal Street,rave.package.cutback,,30.101713,31.305626
Tereat Al Gabal St - Al Horeyya St,romance.directive.special,,30.113407,31.31206
Tharwat Bridge - Saft El Laban,announced.accusing.king,,30.02756,31.201534
Tharwat Bridge - Saft El Laban,enjoy.renders.chromatic,,30.0274,31.201654
Tharwat Bridge - Saft El Laban,garden.party.florists,,30.027296,31.201706
Tharwat Bridge - Saft El Laban,respects.surviving.lecturing,,30.0275,31.201649
The Continental School - Obour,concluded.nipping.audio,The Continental School - Obour 'Southbound',30.195063,31.460909
The Continental School - Obour,easily.rush.look,The Continental School - Obour 'Northbound',30.195194,31.46101
The Egyptian Lawyers Association,rejoiced.hound.tins,,30.052374,31.237604
The English School - Abu Bakr,blackbird.rescue.villager,,30.101187,31.333122
The English School - Abu Bakr,padlock.deranged.caskets,,30.10089,31.332691
The Good Shepherd Hospital,conjured.retire.overpaid,,30.076738,31.245153
The Good Shepherd Nuns,flattens.bloomers.firework,,30.078138,31.24519
The Platform Maadi,keener.imperious.increased,The Platform Maadi 'Southbound',29.974354,31.234755
The Platform Maadi,system.tumblers.slot,The Platform Maadi 'Northbound',29.974386,31.23488
Three Brothers Supermarket - Manial,greet.chip.jobs,,30.015821,31.22227
Three Brothers Supermarket - Manial,ounce.shoelaces.cove,,30.015936,31.222256
Three Pyramids Hotel,fashion.vowel.bids,,30.000565,31.178139
Three Pyramids Hotel,outfitter.view.lows,,30.000706,31.178076
Tiles Workshop - Berak Al Khayam Rd,pedicure.shins.postings,,30.056458,31.160341
Tolip - Zahraa Nasr City,avid.cookies.owned,,30.051916,31.404387
Tolip - Zahraa Nasr City,replayed.arose.interlude,,30.051628,31.404638
Tolip Plaza,snips.scenes.agreement,Tolip Plaza Eastbound,30.025322,31.46561
Tolip Plaza - 5th Settlement,driving.snowy.centrally,Tulip Plaza Westbound,30.025606,31.465607
Toman Bay St - Heliopolis,recruited.sank.tweed,,30.103365,31.314732
Tomwa - Abu Al Nomros,knowledge.sporting.political,,29.932976,31.255991
Tomwa - Abu Al Nomros,taskbar.porch.surfaces,,29.933035,31.256063
Tora Prison - Autostrad,conveying.pelting.short,,29.947107,31.28702
Tora Prison - Autostrad,reason.according.chucked,,29.946606,31.287176
Tora Steps - Autostrad,asserts.sings.shame,Tora Steps Autostrad 'Northbound',29.95158,31.287321
Tora Steps - Autostrad,safe.gong.backdrop,Tora Steps Autostrad 'Southbound',29.951576,31.287125
Total Gas Station - Autostrad,monks.education.degree,,29.982748,31.289143
Total Gas Station - Autostrad,required.scored.crouches,,29.982758,31.28943
Total Gas Station - Autostrad,slim.dwarves.motivates,,29.982737,31.289026
Total Gas Station - Autostrad,zaps.lamp.arise,,29.982756,31.289314
Total Gas Station - Autostrad Zahraa Al Maadi,fled.parked.displays,,29.95854,31.28749
Total Gas Station - Autostrad Zahraa Al Maadi,thousands.submit.costs,,29.95855,31.28734
Total Gas Station - Haram Marioteya,lakeside.replayed.making,,29.99099,31.15231
Total Gas Station - Haram Marioteya,often.ambushes.coats,,29.99085,31.152378
Total Gas Station - Kattameya Entrance,appointed.debating.activism,,29.983797,31.366215
Total Gas Station - Kattameya Entrance,encrusted.warping.flopping,,29.983522,31.366636
Total Gas Station - Kattameya Entrance,splints.received.activism,,29.983631,31.366325
Total Gas Station Bassous - Ring Road,erupt.masking.fluid,,30.140024,31.206123
Total Gas Station Bassous - Ring Road,snowy.thing.leaky,,30.139954,31.206324
Traffic Department Ain El Sira,camper.straying.decrease,,30.014812,31.246943
Traffic Department Ain El Sira,paths.consoles.decompose,,30.014887,31.246954
Triumph Hotel,learning.gears.overjoyed,Triumph Hotel 'Eastbound',30.086702,31.306011
Triumph Square,hers.factory.saved,,30.100857,31.343473
Triumph Square,royally.tailors.sheds,,30.100933,31.34302
Tuktuk Stop - 15th of May Bridge - Shubra Al Kheima,immediate.transcribes.this,,30.121626,31.250525
Tuktuk Stop - 15th of May Bridge - Shubra Al Kheima,pumpkin.switched.norms,,30.12162,31.25039
Twin Plaza,composes.operated.vaulting,,30.052885,31.43201
Unknown Soldier (Al Gondi Al Maghool),language.weary.dissolves,,30.064703,31.314491
Unknown Soldier (Al Gondi Al Maghool),living.thudding.weeks,,30.064566,31.314634
Vehicles Administration - Salah Salem St,wizards.food.legroom,,30.061493,31.284578
Vehicles Administration - Salah Salem St,worked.outhouse.moment,,30.061562,31.284456
Versay - Waili,apprehend.backswing.guideline,,30.10375,31.280584
Versay - Waili,fairy.sharpness.quaking,,30.103537,31.28065
Victoria - Ahmed Helmy St,hides.foreheads.buggy,,30.086847,31.255991
Victoria - Ahmed Helmy St,tonic.slopes.greyhound,,30.08715,31.25587
Vitrac Square - 5th Settlement,coil.amount.pirates,,30.011385,31.41438
Vitrac Square - 5th Settlement,guidebook.besotted.pelting,,30.011192,31.413826
Vodafone - Ahmed Al Zomor,bars.kilt.shield,,30.04863,31.374516
Vodafone - Ahmed Al Zomor,puddings.treetop.cringe,,30.04843,31.374554
Vodafone - Awsim,hogs.voucher.lamplight,,30.122011,31.13932
Vodafone - Imbaba,item.retract.adjuster,,30.072039,31.209364
Vodafone - Zahraa Al Maadi,invite.cookery.reclined,,29.961956,31.303055
Vodafone - Zahraa Al Maadi,unsettled.secretly.dote,,29.961712,31.30303
Wadi Al Nile Hospital - Matareya St,handicaps.deriving.hides,,30.09909,31.299648
Wadi Al Nile Hospital - Matareya St,tint.repay.woof,,30.099112,31.299528
Wadi Al Nile St - Nile Courniche,mainland.sensibly.lame,,29.95426,31.25448
Wadi Al Nile St - Nile Courniche,weeks.purifier.glee,,29.954168,31.25443
Wadi Degla Sporting Club - Heliopolis,movements.gilding.vintages,,30.095068,31.382782
Wadi Degla Sporting Club - New Cairo,noble.storming.jogged,,30.052553,31.426704
Wadi Degla Sporting Club - New Cairo,punch.formally.dignitary,,30.052345,31.42676
Wadi Hof Metro Station,mankind.shark.broadens,,29.879276,31.314032
Wadi Hof Metro Station,plant.bleaching.coaching,,29.878838,31.313166
Wadi Hof Metro Station,talkative.secretly.sofa,,29.879316,31.314125
Waei Islami Hospital - Mostorod,lads.deduced.each,,30.120516,31.285673
Waei Islami Hospital - Mostorod,operating.smashes.hired,,30.12037,31.285807
Waei Islami Hospital - Mostorod,summaries.agreed.nicely,,30.120123,31.286963
Waei Islami Hospital - Mostorod,wanting.beginning.feuds,,30.119967,31.28705
Waha Garage - 10th District - Nasr City,invent.flop.pretty,,30.040413,31.37895
Waha Garage - 10th District - Nasr City,vouch.rehearsed.union,,30.040493,31.378796
Warraq Al Arab Bus Station,abacus.grace.elbowing,,30.095581,31.214863
Warraq Al Arab Bus Station,lectures.outbound.tutored,,30.095724,31.21479
Wataneya Gas Station - Al Nasr Company,unhappily.unfair.gazette,,29.869751,31.305399
Wataneya Gas Station - Autostrad Maadi,aimlessly.bribing.wasp,,29.975727,31.290035
Wataneya Gas Station - Autostrad Maadi,quail.pampered.unwraps,,29.975721,31.289837
Wataneya Gas Station - Autostrad Maadi,scale.dislikes.crinkled,,29.975735,31.290129
Wataneya Gas Station - Ring Road - Kattameya,curable.bullion.diplomas,,29.98684,31.30891
Wataneya Gas Station - Ring Road - Kattameya,thumb.finally.alarmed,,29.98652,31.309383
Water Plant 1 - Asmarat,prayers.tolerable.clumped,,29.998314,31.33347
Water Plant 2 - Asmarat,bandaged.truffles.napkins,,29.997883,31.33205
Water Plant 2 - Asmarat,hardening.blend.cake,,29.997904,31.331915
Waterway Compound,like.maddening.cornfield,Waterway Northbound,30.041355,31.47503
Wax Museum - Helwan,fights.inkjet.candy,Wax Museum in Helwan 'Southbound',29.85955,31.32625
Wax Museum - Helwan,fortunate.coupler.novels,Wax Museum in Helwan 'Northbound',29.860022,31.326483
West Golf,cages.fade.blemishes,,29.999386,31.400913
West Golf,suits.thrones.hamper,,29.999191,31.40061
White Road - Rind Road,brew.selection.stone,,30.056694,31.176073
White Road - Rind Road,plotting.sweeper.insulated,,30.05666,31.1759
Windrose Academy,alike.leans.walking,,29.979734,31.351715
Windrose Academy,uniform.neatly.guideline,,29.979536,31.351593
Wonder Land Mall - Abbas Al Akkad,louder.hurray.relief,,30.048239,31.33923
Wonder Land Mall - Abbas Al Akkad,nods.coach.headrest,,30.04826,31.339441
Yousef Abbas St - Autostrad,choppy.unites.ramps,,30.066807,31.320755
Yousef Abbas St - Autostrad,tuned.ratty.runways,,30.06698,31.319702
