trip_id,start_time,end_time,headway_secs
P_O_14_GZ038_R (06-30-00),06:30:00,08:00:00,714
P_O_14_GZ038_R (08-00-00),08:00:00,09:00:00,714
P_O_14_GZ038_R (09-00-00),09:00:00,11:00:00,714
P_O_14_GZ038_R (11-00-00),11:00:00,13:00:00,714
P_O_14_GZ038_R (13-00-00),13:00:00,15:00:00,714
P_O_14_GZ038_R (15-00-00),15:00:00,17:00:00,714
P_O_14_GZ038_R (17-00-00),17:00:00,19:00:00,714
P_O_14_GZ038_R (19-00-00),19:00:00,21:00:00,714
P_O_14_GZ038_R (21-00-00),21:00:00,23:00:00,714
P_O_14_GZ039_O (06-30-00),06:30:00,08:00:00,804
P_O_14_GZ039_O (08-00-00),08:00:00,09:00:00,804
P_O_14_GZ039_O (09-00-00),09:00:00,11:00:00,804
P_O_14_GZ039_O (11-00-00),11:00:00,13:00:00,804
P_O_14_GZ039_O (13-00-00),13:00:00,15:00:00,804
P_O_14_GZ039_O (15-00-00),15:00:00,17:00:00,804
P_O_14_GZ039_O (17-00-00),17:00:00,19:00:00,804
P_O_14_GZ039_O (19-00-00),19:00:00,21:00:00,804
P_O_14_GZ039_O (21-00-00),21:00:00,23:00:00,804
P_O_14_GZ039_R (06-30-00),06:30:00,08:00:00,804
P_O_14_GZ039_R (08-00-00),08:00:00,09:00:00,804
P_O_14_GZ039_R (09-00-00),09:00:00,11:00:00,804
P_O_14_GZ039_R (11-00-00),11:00:00,13:00:00,804
P_O_14_GZ039_R (13-00-00),13:00:00,15:00:00,804
P_O_14_GZ039_R (15-00-00),15:00:00,17:00:00,804
P_O_14_GZ039_R (17-00-00),17:00:00,19:00:00,804
P_O_14_GZ039_R (19-00-00),19:00:00,21:00:00,804
P_O_14_GZ039_R (21-00-00),21:00:00,23:00:00,804
P_O_14_GZ040_O (06-30-00),06:30:00,08:00:00,815
P_O_14_GZ040_O (08-00-00),08:00:00,09:00:00,815
P_O_14_GZ040_O (09-00-00),09:00:00,11:00:00,815
P_O_14_GZ040_O (11-00-00),11:00:00,13:00:00,815
P_O_14_GZ040_O (13-00-00),13:00:00,15:00:00,815
P_O_14_GZ040_O (15-00-00),15:00:00,17:00:00,815
P_O_14_GZ040_O (17-00-00),17:00:00,19:00:00,815
P_O_14_GZ040_O (19-00-00),19:00:00,21:00:00,815
P_O_14_GZ040_O (21-00-00),21:00:00,23:00:00,815
P_O_14_GZ040_R (06-30-00),06:30:00,08:00:00,815
P_O_14_GZ040_R (08-00-00),08:00:00,09:00:00,815
P_O_14_GZ040_R (09-00-00),09:00:00,11:00:00,815
P_O_14_GZ040_R (11-00-00),11:00:00,13:00:00,815
P_O_14_GZ040_R (13-00-00),13:00:00,15:00:00,815
P_O_14_GZ040_R (15-00-00),15:00:00,17:00:00,815
P_O_14_GZ040_R (17-00-00),17:00:00,19:00:00,815
P_O_14_GZ040_R (19-00-00),19:00:00,21:00:00,815
P_O_14_GZ040_R (21-00-00),21:00:00,23:00:00,815
P_O_14_GZ041_O (06-30-00),06:30:00,08:00:00,1324
P_O_14_GZ041_O (08-00-00),08:00:00,09:00:00,1324
P_O_14_GZ041_O (09-00-00),09:00:00,11:00:00,1324
P_O_14_GZ041_O (11-00-00),11:00:00,13:00:00,1324
P_O_14_GZ041_O (13-00-00),13:00:00,15:00:00,1324
P_O_14_GZ041_O (15-00-00),15:00:00,17:00:00,1324
P_O_14_GZ041_O (17-00-00),17:00:00,19:00:00,1324
P_O_14_GZ041_O (19-00-00),19:00:00,21:00:00,1324
P_O_14_GZ041_O (21-00-00),21:00:00,23:00:00,1324
P_O_14_GZ041_R (06-30-00),06:30:00,08:00:00,1324
P_O_14_GZ041_R (08-00-00),08:00:00,09:00:00,1324
P_O_14_GZ041_R (09-00-00),09:00:00,11:00:00,1324
P_O_14_GZ041_R (11-00-00),11:00:00,13:00:00,1324
P_O_14_GZ041_R (13-00-00),13:00:00,15:00:00,1324
P_O_14_GZ041_R (15-00-00),15:00:00,17:00:00,1324
P_O_14_GZ041_R (17-00-00),17:00:00,19:00:00,1324
P_O_14_GZ041_R (19-00-00),19:00:00,21:00:00,1324
P_O_14_GZ041_R (21-00-00),21:00:00,23:00:00,1324
P_O_14_GZ042_O (06-30-00),06:30:00,08:00:00,1320
P_O_14_GZ042_O (08-00-00),08:00:00,09:00:00,1320
P_O_14_GZ042_O (09-00-00),09:00:00,11:00:00,1320
P_O_14_GZ042_O (11-00-00),11:00:00,13:00:00,1320
P_O_14_GZ042_O (13-00-00),13:00:00,15:00:00,1320
P_O_14_GZ042_O (15-00-00),15:00:00,17:00:00,1320
P_O_14_GZ042_O (17-00-00),17:00:00,19:00:00,1320
P_O_14_GZ042_O (19-00-00),19:00:00,21:00:00,1320
P_O_14_GZ042_O (21-00-00),21:00:00,23:00:00,1320
P_O_14_GZ042_R (06-30-00),06:30:00,08:00:00,1320
P_O_14_GZ042_R (08-00-00),08:00:00,09:00:00,1320
P_O_14_GZ042_R (09-00-00),09:00:00,11:00:00,1320
P_O_14_GZ042_R (11-00-00),11:00:00,13:00:00,1320
P_O_14_GZ042_R (13-00-00),13:00:00,15:00:00,1320
P_O_14_GZ042_R (15-00-00),15:00:00,17:00:00,1320
P_O_14_GZ042_R (17-00-00),17:00:00,19:00:00,1320
P_O_14_GZ042_R (19-00-00),19:00:00,21:00:00,1320
P_O_14_GZ042_R (21-00-00),21:00:00,23:00:00,1320
P_O_14_GZ043_R (06-30-00),06:30:00,08:00:00,192
P_O_14_GZ043_R (08-00-00),08:00:00,09:00:00,192
P_O_14_GZ043_R (09-00-00),09:00:00,11:00:00,192
P_O_14_GZ043_R (11-00-00),11:00:00,13:00:00,192
P_O_14_GZ043_R (13-00-00),13:00:00,15:00:00,192
P_O_14_GZ043_R (15-00-00),15:00:00,17:00:00,192
P_O_14_GZ043_R (17-00-00),17:00:00,19:00:00,192
P_O_14_GZ043_R (19-00-00),19:00:00,21:00:00,192
P_O_14_GZ043_R (21-00-00),21:00:00,23:00:00,192
P_O_14_GZ044_O (06-30-00),06:30:00,08:00:00,175
P_O_14_GZ044_O (08-00-00),08:00:00,09:00:00,175
P_O_14_GZ044_O (09-00-00),09:00:00,11:00:00,175
P_O_14_GZ044_O (11-00-00),11:00:00,13:00:00,175
P_O_14_GZ044_O (13-00-00),13:00:00,15:00:00,175
P_O_14_GZ044_O (15-00-00),15:00:00,17:00:00,175
P_O_14_GZ044_O (17-00-00),17:00:00,19:00:00,175
P_O_14_GZ044_O (19-00-00),19:00:00,21:00:00,175
P_O_14_GZ044_O (21-00-00),21:00:00,23:00:00,175
P_O_14_GZ044_R (06-30-00),06:30:00,08:00:00,175
P_O_14_GZ044_R (08-00-00),08:00:00,09:00:00,175
P_O_14_GZ044_R (09-00-00),09:00:00,11:00:00,175
P_O_14_GZ044_R (11-00-00),11:00:00,13:00:00,175
P_O_14_GZ044_R (13-00-00),13:00:00,15:00:00,175
P_O_14_GZ044_R (15-00-00),15:00:00,17:00:00,175
P_O_14_GZ044_R (17-00-00),17:00:00,19:00:00,175
P_O_14_GZ044_R (19-00-00),19:00:00,21:00:00,175
P_O_14_GZ044_R (21-00-00),21:00:00,23:00:00,175
P_O_14_GZ045_O (06-30-00),06:30:00,08:00:00,375
P_O_14_GZ045_O (08-00-00),08:00:00,09:00:00,375
P_O_14_GZ045_O (09-00-00),09:00:00,11:00:00,375
P_O_14_GZ045_O (11-00-00),11:00:00,13:00:00,375
P_O_14_GZ045_O (13-00-00),13:00:00,15:00:00,375
P_O_14_GZ045_O (15-00-00),15:00:00,17:00:00,375
P_O_14_GZ045_O (17-00-00),17:00:00,19:00:00,375
P_O_14_GZ045_O (19-00-00),19:00:00,21:00:00,375
P_O_14_GZ045_O (21-00-00),21:00:00,23:00:00,375
P_O_14_GZ045_R (06-30-00),06:30:00,08:00:00,375
P_O_14_GZ045_R (08-00-00),08:00:00,09:00:00,375
P_O_14_GZ045_R (09-00-00),09:00:00,11:00:00,375
P_O_14_GZ045_R (11-00-00),11:00:00,13:00:00,375
P_O_14_GZ045_R (13-00-00),13:00:00,15:00:00,375
P_O_14_GZ045_R (15-00-00),15:00:00,17:00:00,375
P_O_14_GZ045_R (17-00-00),17:00:00,19:00:00,375
P_O_14_GZ045_R (19-00-00),19:00:00,21:00:00,375
P_O_14_GZ045_R (21-00-00),21:00:00,23:00:00,375
P_O_14_GZ046_O (06-30-00),06:30:00,08:00:00,1078
P_O_14_GZ046_O (08-00-00),08:00:00,09:00:00,1078
P_O_14_GZ046_O (09-00-00),09:00:00,11:00:00,1078
P_O_14_GZ046_O (11-00-00),11:00:00,13:00:00,1078
P_O_14_GZ046_O (13-00-00),13:00:00,15:00:00,1078
P_O_14_GZ046_O (15-00-00),15:00:00,17:00:00,1078
P_O_14_GZ046_O (17-00-00),17:00:00,19:00:00,1078
P_O_14_GZ046_O (19-00-00),19:00:00,21:00:00,1078
P_O_14_GZ046_O (21-00-00),21:00:00,23:00:00,1078
P_O_14_GZ046_R (06-30-00),06:30:00,08:00:00,1078
P_O_14_GZ046_R (08-00-00),08:00:00,09:00:00,1078
P_O_14_GZ046_R (09-00-00),09:00:00,11:00:00,1078
P_O_14_GZ046_R (11-00-00),11:00:00,13:00:00,1078
P_O_14_GZ046_R (13-00-00),13:00:00,15:00:00,1078
P_O_14_GZ046_R (15-00-00),15:00:00,17:00:00,1078
P_O_14_GZ046_R (17-00-00),17:00:00,19:00:00,1078
P_O_14_GZ046_R (19-00-00),19:00:00,21:00:00,1078
P_O_14_GZ046_R (21-00-00),21:00:00,23:00:00,1078
P_O_14_GZ048_O (06-30-00),06:30:00,08:00:00,424
P_O_14_GZ048_O (08-00-00),08:00:00,09:00:00,424
P_O_14_GZ048_O (09-00-00),09:00:00,11:00:00,424
P_O_14_GZ048_O (11-00-00),11:00:00,13:00:00,424
P_O_14_GZ048_O (13-00-00),13:00:00,15:00:00,424
P_O_14_GZ048_O (15-00-00),15:00:00,17:00:00,424
P_O_14_GZ048_O (17-00-00),17:00:00,19:00:00,424
P_O_14_GZ048_O (19-00-00),19:00:00,21:00:00,424
P_O_14_GZ048_O (21-00-00),21:00:00,23:00:00,424
P_O_14_GZ049_R (06-30-00),06:30:00,08:00:00,1262
P_O_14_GZ049_R (08-00-00),08:00:00,09:00:00,1262
P_O_14_GZ049_R (09-00-00),09:00:00,11:00:00,1262
P_O_14_GZ049_R (11-00-00),11:00:00,13:00:00,1262
P_O_14_GZ049_R (13-00-00),13:00:00,15:00:00,1262
P_O_14_GZ049_R (15-00-00),15:00:00,17:00:00,1262
P_O_14_GZ049_R (17-00-00),17:00:00,19:00:00,1262
P_O_14_GZ049_R (19-00-00),19:00:00,21:00:00,1262
P_O_14_GZ049_R (21-00-00),21:00:00,23:00:00,1262
P_O_14_GZ050_O (06-30-00),06:30:00,08:00:00,725
P_O_14_GZ050_O (08-00-00),08:00:00,09:00:00,725
P_O_14_GZ050_O (09-00-00),09:00:00,11:00:00,725
P_O_14_GZ050_O (11-00-00),11:00:00,13:00:00,725
P_O_14_GZ050_O (13-00-00),13:00:00,15:00:00,725
P_O_14_GZ050_O (15-00-00),15:00:00,17:00:00,725
P_O_14_GZ050_O (17-00-00),17:00:00,19:00:00,725
P_O_14_GZ050_O (19-00-00),19:00:00,21:00:00,725
P_O_14_GZ050_O (21-00-00),21:00:00,23:00:00,725
P_O_14_GZ050_R (06-30-00),06:30:00,08:00:00,725
P_O_14_GZ050_R (08-00-00),08:00:00,09:00:00,725
P_O_14_GZ050_R (09-00-00),09:00:00,11:00:00,725
P_O_14_GZ050_R (11-00-00),11:00:00,13:00:00,725
P_O_14_GZ050_R (13-00-00),13:00:00,15:00:00,725
P_O_14_GZ050_R (15-00-00),15:00:00,17:00:00,725
P_O_14_GZ050_R (17-00-00),17:00:00,19:00:00,725
P_O_14_GZ050_R (19-00-00),19:00:00,21:00:00,725
P_O_14_GZ050_R (21-00-00),21:00:00,23:00:00,725
P_O_14_GZ052_O (06-30-00),06:30:00,08:00:00,1261
P_O_14_GZ052_O (08-00-00),08:00:00,09:00:00,1261
P_O_14_GZ052_O (09-00-00),09:00:00,11:00:00,1261
P_O_14_GZ052_O (11-00-00),11:00:00,13:00:00,1261
P_O_14_GZ052_O (13-00-00),13:00:00,15:00:00,1261
P_O_14_GZ052_O (15-00-00),15:00:00,17:00:00,1261
P_O_14_GZ052_O (17-00-00),17:00:00,19:00:00,1261
P_O_14_GZ052_O (19-00-00),19:00:00,21:00:00,1261
P_O_14_GZ052_O (21-00-00),21:00:00,23:00:00,1261
P_O_14_GZ052_R (06-30-00),06:30:00,08:00:00,1261
P_O_14_GZ052_R (08-00-00),08:00:00,09:00:00,1261
P_O_14_GZ052_R (09-00-00),09:00:00,11:00:00,1261
P_O_14_GZ052_R (11-00-00),11:00:00,13:00:00,1261
P_O_14_GZ052_R (13-00-00),13:00:00,15:00:00,1261
P_O_14_GZ052_R (15-00-00),15:00:00,17:00:00,1261
P_O_14_GZ052_R (17-00-00),17:00:00,19:00:00,1261
P_O_14_GZ052_R (19-00-00),19:00:00,21:00:00,1261
P_O_14_GZ052_R (21-00-00),21:00:00,23:00:00,1261
P_O_14_GZ053_O (06-30-00),06:30:00,08:00:00,578
P_O_14_GZ053_O (08-00-00),08:00:00,09:00:00,578
P_O_14_GZ053_O (09-00-00),09:00:00,11:00:00,578
P_O_14_GZ053_O (11-00-00),11:00:00,13:00:00,578
P_O_14_GZ053_O (13-00-00),13:00:00,15:00:00,578
P_O_14_GZ053_O (15-00-00),15:00:00,17:00:00,578
P_O_14_GZ053_O (17-00-00),17:00:00,19:00:00,578
P_O_14_GZ053_O (19-00-00),19:00:00,21:00:00,578
P_O_14_GZ053_O (21-00-00),21:00:00,23:00:00,578
P_O_14_GZ053_R (06-30-00),06:30:00,08:00:00,578
P_O_14_GZ053_R (08-00-00),08:00:00,09:00:00,578
P_O_14_GZ053_R (09-00-00),09:00:00,11:00:00,578
P_O_14_GZ053_R (11-00-00),11:00:00,13:00:00,578
P_O_14_GZ053_R (13-00-00),13:00:00,15:00:00,578
P_O_14_GZ053_R (15-00-00),15:00:00,17:00:00,578
P_O_14_GZ053_R (17-00-00),17:00:00,19:00:00,578
P_O_14_GZ053_R (19-00-00),19:00:00,21:00:00,578
P_O_14_GZ053_R (21-00-00),21:00:00,23:00:00,578
P_O_14_GZ054_O (06-30-00),06:30:00,08:00:00,491
P_O_14_GZ054_O (08-00-00),08:00:00,09:00:00,491
P_O_14_GZ054_O (09-00-00),09:00:00,11:00:00,491
P_O_14_GZ054_O (11-00-00),11:00:00,13:00:00,491
P_O_14_GZ054_O (13-00-00),13:00:00,15:00:00,491
P_O_14_GZ054_O (15-00-00),15:00:00,17:00:00,491
P_O_14_GZ054_O (17-00-00),17:00:00,19:00:00,491
P_O_14_GZ054_O (19-00-00),19:00:00,21:00:00,491
P_O_14_GZ054_O (21-00-00),21:00:00,23:00:00,491
P_O_14_GZ054_R (06-30-00),06:30:00,08:00:00,491
P_O_14_GZ054_R (08-00-00),08:00:00,09:00:00,491
P_O_14_GZ054_R (09-00-00),09:00:00,11:00:00,491
P_O_14_GZ054_R (11-00-00),11:00:00,13:00:00,491
P_O_14_GZ054_R (13-00-00),13:00:00,15:00:00,491
P_O_14_GZ054_R (15-00-00),15:00:00,17:00:00,491
P_O_14_GZ054_R (17-00-00),17:00:00,19:00:00,491
P_O_14_GZ054_R (19-00-00),19:00:00,21:00:00,491
P_O_14_GZ054_R (21-00-00),21:00:00,23:00:00,491
P_O_14_GZ055_O (06-30-00),06:30:00,08:00:00,827
P_O_14_GZ055_O (08-00-00),08:00:00,09:00:00,827
P_O_14_GZ055_O (09-00-00),09:00:00,11:00:00,827
P_O_14_GZ055_O (11-00-00),11:00:00,13:00:00,827
P_O_14_GZ055_O (13-00-00),13:00:00,15:00:00,827
P_O_14_GZ055_O (15-00-00),15:00:00,17:00:00,827
P_O_14_GZ055_O (17-00-00),17:00:00,19:00:00,827
P_O_14_GZ055_O (19-00-00),19:00:00,21:00:00,827
P_O_14_GZ055_O (21-00-00),21:00:00,23:00:00,827
P_O_14_GZ055_R (06-30-00),06:30:00,08:00:00,827
P_O_14_GZ055_R (08-00-00),08:00:00,09:00:00,827
P_O_14_GZ055_R (09-00-00),09:00:00,11:00:00,827
P_O_14_GZ055_R (11-00-00),11:00:00,13:00:00,827
P_O_14_GZ055_R (13-00-00),13:00:00,15:00:00,827
P_O_14_GZ055_R (15-00-00),15:00:00,17:00:00,827
P_O_14_GZ055_R (17-00-00),17:00:00,19:00:00,827
P_O_14_GZ055_R (19-00-00),19:00:00,21:00:00,827
P_O_14_GZ055_R (21-00-00),21:00:00,23:00:00,827
P_O_14_GZ056_O (06-30-00),06:30:00,08:00:00,327
P_O_14_GZ056_O (08-00-00),08:00:00,09:00:00,327
P_O_14_GZ056_O (09-00-00),09:00:00,11:00:00,327
P_O_14_GZ056_O (11-00-00),11:00:00,13:00:00,327
P_O_14_GZ056_O (13-00-00),13:00:00,15:00:00,327
P_O_14_GZ056_O (15-00-00),15:00:00,17:00:00,327
P_O_14_GZ056_O (17-00-00),17:00:00,19:00:00,327
P_O_14_GZ056_O (19-00-00),19:00:00,21:00:00,327
P_O_14_GZ056_O (21-00-00),21:00:00,23:00:00,327
P_O_14_GZ056_R (06-30-00),06:30:00,08:00:00,327
P_O_14_GZ056_R (08-00-00),08:00:00,09:00:00,327
P_O_14_GZ056_R (09-00-00),09:00:00,11:00:00,327
P_O_14_GZ056_R (11-00-00),11:00:00,13:00:00,327
P_O_14_GZ056_R (13-00-00),13:00:00,15:00:00,327
P_O_14_GZ056_R (15-00-00),15:00:00,17:00:00,327
P_O_14_GZ056_R (17-00-00),17:00:00,19:00:00,327
P_O_14_GZ056_R (19-00-00),19:00:00,21:00:00,327
P_O_14_GZ056_R (21-00-00),21:00:00,23:00:00,327
P_O_14_GZ057_O (06-30-00),06:30:00,08:00:00,184
P_O_14_GZ057_O (08-00-00),08:00:00,09:00:00,184
P_O_14_GZ057_O (09-00-00),09:00:00,11:00:00,184
P_O_14_GZ057_O (11-00-00),11:00:00,13:00:00,184
P_O_14_GZ057_O (13-00-00),13:00:00,15:00:00,184
P_O_14_GZ057_O (15-00-00),15:00:00,17:00:00,184
P_O_14_GZ057_O (17-00-00),17:00:00,19:00:00,184
P_O_14_GZ057_O (19-00-00),19:00:00,21:00:00,184
P_O_14_GZ057_O (21-00-00),21:00:00,23:00:00,184
P_O_14_GZ057_R (06-30-00),06:30:00,08:00:00,184
P_O_14_GZ057_R (08-00-00),08:00:00,09:00:00,184
P_O_14_GZ057_R (09-00-00),09:00:00,11:00:00,184
P_O_14_GZ057_R (11-00-00),11:00:00,13:00:00,184
P_O_14_GZ057_R (13-00-00),13:00:00,15:00:00,184
P_O_14_GZ057_R (15-00-00),15:00:00,17:00:00,184
P_O_14_GZ057_R (17-00-00),17:00:00,19:00:00,184
P_O_14_GZ057_R (19-00-00),19:00:00,21:00:00,184
P_O_14_GZ057_R (21-00-00),21:00:00,23:00:00,184
P_O_14_GZ058_O (06-30-00),06:30:00,08:00:00,143
P_O_14_GZ058_O (08-00-00),08:00:00,09:00:00,143
P_O_14_GZ058_O (09-00-00),09:00:00,11:00:00,143
P_O_14_GZ058_O (11-00-00),11:00:00,13:00:00,143
P_O_14_GZ058_O (13-00-00),13:00:00,15:00:00,143
P_O_14_GZ058_O (15-00-00),15:00:00,17:00:00,143
P_O_14_GZ058_O (17-00-00),17:00:00,19:00:00,143
P_O_14_GZ058_O (19-00-00),19:00:00,21:00:00,143
P_O_14_GZ058_O (21-00-00),21:00:00,23:00:00,143
P_O_14_GZ058_R (06-30-00),06:30:00,08:00:00,143
P_O_14_GZ058_R (08-00-00),08:00:00,09:00:00,143
P_O_14_GZ058_R (09-00-00),09:00:00,11:00:00,143
P_O_14_GZ058_R (11-00-00),11:00:00,13:00:00,143
P_O_14_GZ058_R (13-00-00),13:00:00,15:00:00,143
P_O_14_GZ058_R (15-00-00),15:00:00,17:00:00,143
P_O_14_GZ058_R (17-00-00),17:00:00,19:00:00,143
P_O_14_GZ058_R (19-00-00),19:00:00,21:00:00,143
P_O_14_GZ058_R (21-00-00),21:00:00,23:00:00,143
P_O_14_GZ059_O (06-30-00),06:30:00,08:00:00,750
P_O_14_GZ059_O (08-00-00),08:00:00,09:00:00,750
P_O_14_GZ059_O (09-00-00),09:00:00,11:00:00,750
P_O_14_GZ059_O (11-00-00),11:00:00,13:00:00,750
P_O_14_GZ059_O (13-00-00),13:00:00,15:00:00,750
P_O_14_GZ059_O (15-00-00),15:00:00,17:00:00,750
P_O_14_GZ059_O (17-00-00),17:00:00,19:00:00,750
P_O_14_GZ059_O (19-00-00),19:00:00,21:00:00,750
P_O_14_GZ059_O (21-00-00),21:00:00,23:00:00,750
P_O_14_GZ059_R (06-30-00),06:30:00,08:00:00,750
P_O_14_GZ059_R (08-00-00),08:00:00,09:00:00,750
P_O_14_GZ059_R (09-00-00),09:00:00,11:00:00,750
P_O_14_GZ059_R (11-00-00),11:00:00,13:00:00,750
P_O_14_GZ059_R (13-00-00),13:00:00,15:00:00,750
P_O_14_GZ059_R (15-00-00),15:00:00,17:00:00,750
P_O_14_GZ059_R (17-00-00),17:00:00,19:00:00,750
P_O_14_GZ059_R (19-00-00),19:00:00,21:00:00,750
P_O_14_GZ059_R (21-00-00),21:00:00,23:00:00,750
P_O_14_GZ060_O (06-30-00),06:30:00,08:00:00,332
P_O_14_GZ060_O (08-00-00),08:00:00,09:00:00,332
P_O_14_GZ060_O (09-00-00),09:00:00,11:00:00,332
P_O_14_GZ060_O (11-00-00),11:00:00,13:00:00,332
P_O_14_GZ060_O (13-00-00),13:00:00,15:00:00,332
P_O_14_GZ060_O (15-00-00),15:00:00,17:00:00,332
P_O_14_GZ060_O (17-00-00),17:00:00,19:00:00,332
P_O_14_GZ060_O (19-00-00),19:00:00,21:00:00,332
P_O_14_GZ060_O (21-00-00),21:00:00,23:00:00,332
P_O_14_GZ061_O (06-30-00),06:30:00,08:00:00,994
P_O_14_GZ061_O (08-00-00),08:00:00,09:00:00,994
P_O_14_GZ061_O (09-00-00),09:00:00,11:00:00,994
P_O_14_GZ061_O (11-00-00),11:00:00,13:00:00,994
P_O_14_GZ061_O (13-00-00),13:00:00,15:00:00,994
P_O_14_GZ061_O (15-00-00),15:00:00,17:00:00,994
P_O_14_GZ061_O (17-00-00),17:00:00,19:00:00,994
P_O_14_GZ061_O (19-00-00),19:00:00,21:00:00,994
P_O_14_GZ061_O (21-00-00),21:00:00,23:00:00,994
P_O_14_GZ061_R (06-30-00),06:30:00,08:00:00,994
P_O_14_GZ061_R (08-00-00),08:00:00,09:00:00,994
P_O_14_GZ061_R (09-00-00),09:00:00,11:00:00,994
P_O_14_GZ061_R (11-00-00),11:00:00,13:00:00,994
P_O_14_GZ061_R (13-00-00),13:00:00,15:00:00,994
P_O_14_GZ061_R (15-00-00),15:00:00,17:00:00,994
P_O_14_GZ061_R (17-00-00),17:00:00,19:00:00,994
P_O_14_GZ061_R (19-00-00),19:00:00,21:00:00,994
P_O_14_GZ061_R (21-00-00),21:00:00,23:00:00,994
P_O_14_GZ063_O (06-30-00),06:30:00,08:00:00,1276
P_O_14_GZ063_O (08-00-00),08:00:00,09:00:00,1276
P_O_14_GZ063_O (09-00-00),09:00:00,11:00:00,1276
P_O_14_GZ063_O (11-00-00),11:00:00,13:00:00,1276
P_O_14_GZ063_O (13-00-00),13:00:00,15:00:00,1276
P_O_14_GZ063_O (15-00-00),15:00:00,17:00:00,1276
P_O_14_GZ063_O (17-00-00),17:00:00,19:00:00,1276
P_O_14_GZ063_O (19-00-00),19:00:00,21:00:00,1276
P_O_14_GZ063_O (21-00-00),21:00:00,23:00:00,1276
P_O_14_GZ063_R (06-30-00),06:30:00,08:00:00,1276
P_O_14_GZ063_R (08-00-00),08:00:00,09:00:00,1276
P_O_14_GZ063_R (09-00-00),09:00:00,11:00:00,1276
P_O_14_GZ063_R (11-00-00),11:00:00,13:00:00,1276
P_O_14_GZ063_R (13-00-00),13:00:00,15:00:00,1276
P_O_14_GZ063_R (15-00-00),15:00:00,17:00:00,1276
P_O_14_GZ063_R (17-00-00),17:00:00,19:00:00,1276
P_O_14_GZ063_R (19-00-00),19:00:00,21:00:00,1276
P_O_14_GZ063_R (21-00-00),21:00:00,23:00:00,1276
P_O_14_IC015_R (06-30-00),06:30:00,08:00:00,146
P_O_14_IC015_R (08-00-00),08:00:00,09:00:00,146
P_O_14_IC015_R (09-00-00),09:00:00,11:00:00,146
P_O_14_IC015_R (11-00-00),11:00:00,13:00:00,146
P_O_14_IC015_R (13-00-00),13:00:00,15:00:00,146
P_O_14_IC015_R (15-00-00),15:00:00,17:00:00,146
P_O_14_IC015_R (17-00-00),17:00:00,19:00:00,146
P_O_14_IC015_R (19-00-00),19:00:00,21:00:00,146
P_O_14_IC015_R (21-00-00),21:00:00,23:00:00,146
P_O_14_IC034_O (06-30-00),06:30:00,08:00:00,300
P_O_14_IC034_O (08-00-00),08:00:00,09:00:00,300
P_O_14_IC034_O (09-00-00),09:00:00,11:00:00,300
P_O_14_IC034_O (11-00-00),11:00:00,13:00:00,300
P_O_14_IC034_O (13-00-00),13:00:00,15:00:00,300
P_O_14_IC034_O (15-00-00),15:00:00,17:00:00,300
P_O_14_IC034_O (17-00-00),17:00:00,19:00:00,300
P_O_14_IC034_O (19-00-00),19:00:00,21:00:00,300
P_O_14_IC034_O (21-00-00),21:00:00,23:00:00,300
P_O_14_IC034_R (06-30-00),06:30:00,08:00:00,300
P_O_14_IC034_R (08-00-00),08:00:00,09:00:00,300
P_O_14_IC034_R (09-00-00),09:00:00,11:00:00,300
P_O_14_IC034_R (11-00-00),11:00:00,13:00:00,300
P_O_14_IC034_R (13-00-00),13:00:00,15:00:00,300
P_O_14_IC034_R (15-00-00),15:00:00,17:00:00,300
P_O_14_IC034_R (17-00-00),17:00:00,19:00:00,300
P_O_14_IC034_R (19-00-00),19:00:00,21:00:00,300
P_O_14_IC034_R (21-00-00),21:00:00,23:00:00,300
P_O_14_IC054_O (06-30-00),06:30:00,08:00:00,4010
P_O_14_IC054_O (08-00-00),08:00:00,09:00:00,4010
P_O_14_IC054_O (09-00-00),09:00:00,11:00:00,4010
P_O_14_IC054_O (11-00-00),11:00:00,13:00:00,4010
P_O_14_IC054_O (13-00-00),13:00:00,15:00:00,4010
P_O_14_IC054_O (15-00-00),15:00:00,17:00:00,4010
P_O_14_IC054_O (17-00-00),17:00:00,19:00:00,4010
P_O_14_IC054_O (19-00-00),19:00:00,21:00:00,4010
P_O_14_IC054_O (21-00-00),21:00:00,23:00:00,4010
P_O_14_IC063_O (06-30-00),06:30:00,08:00:00,6244
P_O_14_IC063_O (08-00-00),08:00:00,09:00:00,6244
P_O_14_IC063_O (09-00-00),09:00:00,11:00:00,6244
P_O_14_IC063_O (11-00-00),11:00:00,13:00:00,6244
P_O_14_IC063_O (13-00-00),13:00:00,15:00:00,6244
P_O_14_IC063_O (15-00-00),15:00:00,17:00:00,6244
P_O_14_IC063_O (17-00-00),17:00:00,19:00:00,6244
P_O_14_IC063_O (19-00-00),19:00:00,21:00:00,6244
P_O_14_IC063_O (21-00-00),21:00:00,23:00:00,6244
P_O_14_IC071_O (06-30-00),06:30:00,08:00:00,2028
P_O_14_IC071_O (08-00-00),08:00:00,09:00:00,2028
P_O_14_IC071_O (09-00-00),09:00:00,11:00:00,2028
P_O_14_IC071_O (11-00-00),11:00:00,13:00:00,2028
P_O_14_IC071_O (13-00-00),13:00:00,15:00:00,2028
P_O_14_IC071_O (15-00-00),15:00:00,17:00:00,2028
P_O_14_IC071_O (17-00-00),17:00:00,19:00:00,2028
